test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
hfr1_ko,HFR1,knockout,0.0,,,1.0,5.628683,WT,1.0,5.628683,2.4928,0.05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,127,"{'claim': 'hfr1 has exaggerated shade avoidance', 'evidence_sentence': 'Exaggerated promotion of hypocotyl growth under low R:FR', 'source': {'doi': '10.1199/tab.0157', 'title': 'Shade Avoidance', 'authors': 'Casal JJ', 'year': 2012, 'journal': 'The Arabidopsis Book'}}"
della_quintuple_ko,DELLA,knockout,0.0,,,1.0,3.603888,WT,1.0,3.603888,1.8496,0.05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,151,"{'claim': 'DELLA KO causes long hypocotyl', 'evidence_sentence': 'Removing both RGA and GAI functions completely rescues vegetative growth', 'source': {'doi': '10.1199/tab.0103', 'title': 'GA Metabolism', 'authors': 'Sun TP', 'year': 2008, 'journal': 'The Arabidopsis Book'}}"
ga1_ko,GA1,knockout,0.0,,,1.0,0.10086,WT,1.0,0.10086,-3.3096,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,66,"{'claim': 'ga1-3 severe dwarf', 'evidence_sentence': 'Severe dwarfs with much reduced hypocotyl lengths', 'source': {'doi': '10.1199/tab.0103', 'title': 'GA Metabolism', 'authors': 'Sun TP', 'year': 2008, 'journal': 'The Arabidopsis Book'}}"
spy_ko,SPY,knockout,0.0,,,1.0,0.10086,WT,1.0,0.10086,-3.3096,0.05,decreased,increased,False,Hypocotyl_Length,1,easy,1,True,66,"{'claim': 'spy shows elevated GA signaling', 'evidence_sentence': 'Loss-of-function spy mutations cause elevated GA signaling', 'source': {'doi': '10.1199/tab.0103', 'title': 'GA Metabolism', 'authors': 'Sun TP', 'year': 2008, 'journal': 'The Arabidopsis Book'}}"
bri1_ko,BRI1,knockout,0.0,,,1.0,10.999154,WT,1.0,10.999154,3.4593,0.05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,89,"{'claim': 'bri1 extreme dwarfism', 'evidence_sentence': 'BR-insensitive mutants exhibit extreme dwarfism', 'source': {'doi': '10.1242/dev.060590', 'title': 'Brassinosteroid signalling', 'authors': 'Zhu JY et al.', 'year': 2013, 'journal': 'Development'}}"
det2_ko,DET2,knockout,0.0,,,1.0,10.999154,WT,1.0,10.999154,3.4593,0.05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,89,"{'claim': 'det2 short hypocotyl', 'evidence_sentence': 'det2 mutants were short with thick hypocotyls', 'source': {'doi': '10.1126/science.272.5268.1611', 'title': 'DET2 BR biosynthesis', 'authors': 'Li J et al.', 'year': 1996, 'journal': 'Science'}}"
cpd_ko,CPD,knockout,0.0,,,1.0,0.550987,WT,1.0,0.550987,-0.8599,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,123,"{'claim': 'cpd is BR-deficient dwarf', 'evidence_sentence': 'CPD is critical enzyme in BR biosynthesis', 'source': {'doi': '10.1126/science.272.5268.1611', 'title': 'BR biosynthesis', 'authors': 'Various', 'year': 1996, 'journal': 'Science'}}"
bin2_gof,BIN2,overexpression,2.0,,,1.0,0.526998,WT,1.0,0.526998,-0.9241,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,60,"{'claim': 'BIN2 GOF dwarfism', 'evidence_sentence': 'bin2-1 gain-of-function produces dwarfism', 'source': {'doi': '10.1242/dev.060590', 'title': 'Brassinosteroid signalling', 'authors': 'Zhu JY et al.', 'year': 2013, 'journal': 'Development'}}"
bzr1_1D,BZR1,overexpression,2.0,,,1.0,0.968787,WT,1.0,0.968787,-0.0457,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,77,"{'claim': 'bzr1-1D elongation', 'evidence_sentence': 'Dominant gain-of-function can increase cell elongation', 'source': {'doi': '10.1242/dev.060590', 'title': 'Brassinosteroid signalling', 'authors': 'Zhu JY et al.', 'year': 2013, 'journal': 'Development'}}"
arf6_ko,ARF6,knockout,0.0,,,1.0,0.10086,WT,1.0,0.10086,-3.3096,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,66,"{'claim': 'arf6 slightly shorter', 'evidence_sentence': 'Hypocotyl lengths of single mutants were 80-90% of wild-type', 'source': {'doi': '10.1104/pp.18.00718', 'title': 'Three ARFs', 'authors': 'Reed JW et al.', 'year': 2018, 'journal': 'Plant Physiology'}}"
tir1_ko,TIR1,knockout,0.0,,,1.0,10.999154,WT,1.0,10.999154,3.4593,0.05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,89,"{'claim': 'tir1 impaired auxin response', 'evidence_sentence': 'Promotion impaired in tir1 mutants', 'source': {'doi': '10.1199/tab.0157', 'title': 'Shade Avoidance', 'authors': 'Casal JJ', 'year': 2012, 'journal': 'The Arabidopsis Book'}}"
ein3_ko,EIN3,knockout,0.0,,,1.0,12.081639,WT,1.0,12.081639,3.5947,0.05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,92,"{'claim': 'ein3 ethylene insensitive, no growth inhibition', 'evidence_sentence': 'LOF mutations in EIN3 cause partial ethylene insensitivity', 'source': {'doi': '10.1093/aob/mci100', 'title': 'Ethylene Signal Transduction', 'authors': 'Chen YF et al.', 'year': 2005, 'journal': 'Annals of Botany'}}"
pif4_oe,PIF4,overexpression,2.0,,,1.0,0.961467,WT,1.0,0.961467,-0.0567,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,68,"{'claim': 'PIF4 OE long hypocotyl', 'evidence_sentence': 'PIF4 overexpression lines have longer hypocotyls', 'source': {'doi': '10.1199/tab.0103', 'title': 'GA Metabolism', 'authors': 'Sun TP', 'year': 2008, 'journal': 'The Arabidopsis Book'}}"
pif5_oe,PIF5,overexpression,2.0,,,1.0,1.04675,WT,1.0,1.04675,0.0659,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,38,"{'claim': 'PIF5 OE long hypocotyl', 'evidence_sentence': 'Long hypocotyl in PIF5 overexpressor', 'source': {'doi': '10.1199/tab.0157', 'title': 'Shade Avoidance', 'authors': 'Casal JJ', 'year': 2012, 'journal': 'The Arabidopsis Book'}}"
ga2ox_oe,GA2OX,overexpression,2.0,,,1.0,0.524665,WT,1.0,0.524665,-0.9305,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,60,"{'claim': 'GA2ox OE dwarf', 'evidence_sentence': 'GA2ox overexpression shows dwarf phenotypes', 'source': {'doi': '10.1199/tab.0103', 'title': 'GA Metabolism', 'authors': 'Sun TP', 'year': 2008, 'journal': 'The Arabidopsis Book'}}"
saur19_oe,SAUR19,overexpression,2.0,,,1.0,1.04675,WT,1.0,1.04675,0.0659,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,38,"{'claim': 'SAUR19 OE promotes elongation', 'evidence_sentence': 'Hypocotyl segments elongated without auxin', 'source': {'doi': '10.7554/eLife.19048', 'title': 'TIR1/AFB cell wall acidification', 'authors': 'Fendrych M et al.', 'year': 2016, 'journal': 'eLife'}}"
spa1_ko,SPA1,knockout,0.0,,,1.0,1.098379,WT,1.0,1.098379,0.1354,0.05,increased,decreased,False,Hypocotyl_Length,1,easy,2,True,89,"{'claim': 'spa1 shorter hypocotyl', 'evidence_sentence': 'Loss of SPA1 kinase-mediated PIF4 stabilization', 'source': {'doi': '10.3390/ijms221910304', 'title': 'PIF4 and PIF4-Interacting Proteins', 'authors': 'Xu Y, Zhu Z', 'year': 2021, 'journal': 'IJMS'}}"
bbx21_ko,BBX21,knockout,0.0,,,1.0,20.655075,WT,1.0,20.655075,4.3684,0.05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,161,"{'claim': 'bbx21 reduced HY5 activity', 'evidence_sentence': 'BBX21 directly activates HY5', 'source': {'doi': '10.1016/j.molp.2016.06.006', 'title': 'BBX21 activates HY5', 'authors': 'Xu D et al.', 'year': 2016, 'journal': 'Molecular Plant'}}"
sav3_ko,TAA1,knockout,0.0,,,1.0,10.999154,WT,1.0,10.999154,3.4593,0.05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,89,"{'claim': 'sav3/taa1 no shade response', 'evidence_sentence': 'Hypocotyl does not respond to low R:FR', 'source': {'doi': '10.1199/tab.0157', 'title': 'Shade Avoidance', 'authors': 'Casal JJ', 'year': 2012, 'journal': 'The Arabidopsis Book'}}"
ga1_ko_plus_GA,GA1,rescue,1.0,Gibberellin,1.0,1.0,0.961569,mutant,1.0,0.961569,-0.0565,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,80,"{'claim': 'GA rescues ga1', 'evidence_sentence': 'GA sufficient to revert dwarfism', 'source': {'doi': '10.1093/aobpla/ply061', 'title': 'ABA inhibits hypocotyl elongation', 'authors': 'Lorrai R et al.', 'year': 2018, 'journal': 'AoB Plants'}}"
det2_ko_plus_BR,DET2,rescue,1.0,Brassinosteroid,1.0,1.0,1.047403,mutant,1.0,1.047403,0.0668,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,67,"{'claim': 'BR rescues det2', 'evidence_sentence': 'Suppression of dwarf phenotype following exogenous BRs', 'source': {'doi': '10.1126/science.272.5268.1611', 'title': 'DET2 BR biosynthesis', 'authors': 'Li J et al.', 'year': 1996, 'journal': 'Science'}}"
bri1_ko_plus_BR,BRI1,rescue,1.0,Brassinosteroid,1.0,1.0,1.047403,mutant,1.0,1.047403,0.0668,0.05,unchanged,unchanged,True,Hypocotyl_Length,1,easy,1,True,67,"{'claim': 'bri1 cannot respond to BR', 'evidence_sentence': 'BR-insensitive mutants', 'source': {'doi': '10.1242/dev.060590', 'title': 'Brassinosteroid signalling', 'authors': 'Zhu JY et al.', 'year': 2013, 'journal': 'Development'}}"
pif4_ko_plus_auxin,PIF4,rescue,1.0,Auxin,1.0,1.0,1.047771,mutant,1.0,1.047771,0.0673,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,67,"{'claim': 'Auxin rescues pif4', 'evidence_sentence': 'Both compounds largely restored hypocotyl elongation to pif4-101', 'source': {'doi': '10.1073/pnas.1110682108', 'title': 'PIF4 auxin biosynthesis', 'authors': 'Franklin KA et al.', 'year': 2011, 'journal': 'PNAS'}}"
