test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
spy_ko,SPY,knockout,0.0,,,1.0,0.990641,WT,1.0,0.990641,-0.0136,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,11,"{'claim': 'spy shows elevated GA signaling', 'evidence_sentence': 'Loss-of-function spy mutations cause elevated GA signaling', 'source': {'doi': '10.1199/tab.0103', 'title': 'GA Metabolism', 'authors': 'Sun TP', 'year': 2008, 'journal': 'The Arabidopsis Book'}}"
bri1_ko,BRI1,knockout,0.0,,,1.0,9.999797,WT,1.0,9.999797,3.3219,0.05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,30,"{'claim': 'bri1 extreme dwarfism', 'evidence_sentence': 'BR-insensitive mutants exhibit extreme dwarfism', 'source': {'doi': '10.1242/dev.060590', 'title': 'Brassinosteroid signalling', 'authors': 'Zhu JY et al.', 'year': 2013, 'journal': 'Development'}}"
det2_ko,DET2,knockout,0.0,,,1.0,9.999797,WT,1.0,9.999797,3.3219,0.05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,30,"{'claim': 'det2 short hypocotyl', 'evidence_sentence': 'det2 mutants were short with thick hypocotyls', 'source': {'doi': '10.1126/science.272.5268.1611', 'title': 'DET2 BR biosynthesis', 'authors': 'Li J et al.', 'year': 1996, 'journal': 'Science'}}"
cpd_ko,CPD,knockout,0.0,,,1.0,0.990665,WT,1.0,0.990665,-0.0135,0.05,unchanged,decreased,False,Hypocotyl_Length,1,easy,2,True,29,"{'claim': 'cpd is BR-deficient dwarf', 'evidence_sentence': 'CPD is critical enzyme in BR biosynthesis', 'source': {'doi': '10.1126/science.272.5268.1611', 'title': 'BR biosynthesis', 'authors': 'Various', 'year': 1996, 'journal': 'Science'}}"
bin2_gof,BIN2,overexpression,2.0,,,1.0,0.50012,WT,1.0,0.50012,-0.9997,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,24,"{'claim': 'BIN2 GOF dwarfism', 'evidence_sentence': 'bin2-1 gain-of-function produces dwarfism', 'source': {'doi': '10.1242/dev.060590', 'title': 'Brassinosteroid signalling', 'authors': 'Zhu JY et al.', 'year': 2013, 'journal': 'Development'}}"
bzr1_1D,BZR1,overexpression,2.0,,,1.0,1.000006,WT,1.0,1.000006,0.0,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,27,"{'claim': 'bzr1-1D elongation', 'evidence_sentence': 'Dominant gain-of-function can increase cell elongation', 'source': {'doi': '10.1242/dev.060590', 'title': 'Brassinosteroid signalling', 'authors': 'Zhu JY et al.', 'year': 2013, 'journal': 'Development'}}"
arf6_ko,ARF6,knockout,0.0,,,1.0,0.990641,WT,1.0,0.990641,-0.0136,0.05,unchanged,decreased,False,Hypocotyl_Length,1,easy,1,True,11,"{'claim': 'arf6 slightly shorter', 'evidence_sentence': 'Hypocotyl lengths of single mutants were 80-90% of wild-type', 'source': {'doi': '10.1104/pp.18.00718', 'title': 'Three ARFs', 'authors': 'Reed JW et al.', 'year': 2018, 'journal': 'Plant Physiology'}}"
tir1_ko,TIR1,knockout,0.0,,,1.0,9.999797,WT,1.0,9.999797,3.3219,0.05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,30,"{'claim': 'tir1 impaired auxin response', 'evidence_sentence': 'Promotion impaired in tir1 mutants', 'source': {'doi': '10.1199/tab.0157', 'title': 'Shade Avoidance', 'authors': 'Casal JJ', 'year': 2012, 'journal': 'The Arabidopsis Book'}}"
ein3_ko,EIN3,knockout,0.0,,,1.0,10.144949,WT,1.0,10.144949,3.3427,0.05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,51,"{'claim': 'ein3 ethylene insensitive, no growth inhibition', 'evidence_sentence': 'LOF mutations in EIN3 cause partial ethylene insensitivity', 'source': {'doi': '10.1093/aob/mci100', 'title': 'Ethylene Signal Transduction', 'authors': 'Chen YF et al.', 'year': 2005, 'journal': 'Annals of Botany'}}"
pif4_oe,PIF4,overexpression,2.0,,,1.0,0.997122,WT,1.0,0.997122,-0.0042,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,40,"{'claim': 'PIF4 OE long hypocotyl', 'evidence_sentence': 'PIF4 overexpression lines have longer hypocotyls', 'source': {'doi': '10.1199/tab.0103', 'title': 'GA Metabolism', 'authors': 'Sun TP', 'year': 2008, 'journal': 'The Arabidopsis Book'}}"
pif5_oe,PIF5,overexpression,2.0,,,1.0,1.001438,WT,1.0,1.001438,0.0021,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,15,"{'claim': 'PIF5 OE long hypocotyl', 'evidence_sentence': 'Long hypocotyl in PIF5 overexpressor', 'source': {'doi': '10.1199/tab.0157', 'title': 'Shade Avoidance', 'authors': 'Casal JJ', 'year': 2012, 'journal': 'The Arabidopsis Book'}}"
ga2ox_oe,GA2OX,overexpression,2.0,,,1.0,0.500195,WT,1.0,0.500195,-0.9994,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,22,"{'claim': 'GA2ox OE dwarf', 'evidence_sentence': 'GA2ox overexpression shows dwarf phenotypes', 'source': {'doi': '10.1199/tab.0103', 'title': 'GA Metabolism', 'authors': 'Sun TP', 'year': 2008, 'journal': 'The Arabidopsis Book'}}"
saur19_oe,SAUR19,overexpression,2.0,,,1.0,1.001275,WT,1.0,1.001275,0.0018,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,6,"{'claim': 'SAUR19 OE promotes elongation', 'evidence_sentence': 'Hypocotyl segments elongated without auxin', 'source': {'doi': '10.7554/eLife.19048', 'title': 'TIR1/AFB cell wall acidification', 'authors': 'Fendrych M et al.', 'year': 2016, 'journal': 'eLife'}}"
spa1_ko,SPA1,knockout,0.0,,,1.0,1.014495,WT,1.0,1.014495,0.0208,0.05,unchanged,decreased,False,Hypocotyl_Length,1,easy,2,True,51,"{'claim': 'spa1 shorter hypocotyl', 'evidence_sentence': 'Loss of SPA1 kinase-mediated PIF4 stabilization', 'source': {'doi': '10.3390/ijms221910304', 'title': 'PIF4 and PIF4-Interacting Proteins', 'authors': 'Xu Y, Zhu Z', 'year': 2021, 'journal': 'IJMS'}}"
bbx21_ko,BBX21,knockout,0.0,,,1.0,9.99607,WT,1.0,9.99607,3.3214,0.05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,34,"{'claim': 'bbx21 reduced HY5 activity', 'evidence_sentence': 'BBX21 directly activates HY5', 'source': {'doi': '10.1016/j.molp.2016.06.006', 'title': 'BBX21 activates HY5', 'authors': 'Xu D et al.', 'year': 2016, 'journal': 'Molecular Plant'}}"
sav3_ko,TAA1,knockout,0.0,,,1.0,9.999797,WT,1.0,9.999797,3.3219,0.05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,30,"{'claim': 'sav3/taa1 no shade response', 'evidence_sentence': 'Hypocotyl does not respond to low R:FR', 'source': {'doi': '10.1199/tab.0157', 'title': 'Shade Avoidance', 'authors': 'Casal JJ', 'year': 2012, 'journal': 'The Arabidopsis Book'}}"
ga1_ko_plus_GA,GA1,rescue,1.0,Gibberellin,1.0,1.0,0.997121,mutant,1.0,0.997121,-0.0042,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,44,"{'claim': 'GA rescues ga1', 'evidence_sentence': 'GA sufficient to revert dwarfism', 'source': {'doi': '10.1093/aobpla/ply061', 'title': 'ABA inhibits hypocotyl elongation', 'authors': 'Lorrai R et al.', 'year': 2018, 'journal': 'AoB Plants'}}"
det2_ko_plus_BR,DET2,rescue,1.0,Brassinosteroid,1.0,1.0,1.001443,mutant,1.0,1.001443,0.0021,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,24,"{'claim': 'BR rescues det2', 'evidence_sentence': 'Suppression of dwarf phenotype following exogenous BRs', 'source': {'doi': '10.1126/science.272.5268.1611', 'title': 'DET2 BR biosynthesis', 'authors': 'Li J et al.', 'year': 1996, 'journal': 'Science'}}"
bri1_ko_plus_BR,BRI1,rescue,1.0,Brassinosteroid,1.0,1.0,1.001443,mutant,1.0,1.001443,0.0021,0.05,unchanged,unchanged,True,Hypocotyl_Length,1,easy,1,True,24,"{'claim': 'bri1 cannot respond to BR', 'evidence_sentence': 'BR-insensitive mutants', 'source': {'doi': '10.1242/dev.060590', 'title': 'Brassinosteroid signalling', 'authors': 'Zhu JY et al.', 'year': 2013, 'journal': 'Development'}}"
pif4_ko_plus_auxin,PIF4,rescue,1.0,Auxin,1.0,1.0,1.002891,mutant,1.0,1.002891,0.0042,0.05,unchanged,increased,False,Hypocotyl_Length,1,easy,1,True,37,"{'claim': 'Auxin rescues pif4', 'evidence_sentence': 'Both compounds largely restored hypocotyl elongation to pif4-101', 'source': {'doi': '10.1073/pnas.1110682108', 'title': 'PIF4 auxin biosynthesis', 'authors': 'Franklin KA et al.', 'year': 2011, 'journal': 'PNAS'}}"
